Perturbation	Apofrac1	Apofrac2	Apofrac3	Apofrac	Prolfrac1	Prolfrac2	Prolfrac3	Prolfrac4	Prolfrac
PIM=1-PI3K_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-BIM_T=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-MYC_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-CDK46=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
PIM=1-EIF4F=0	0.3354	0.0	0.0	0.08385	1.0	1.0	0.0	0.0	0.25
PIM=1-FOXO3=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-KMT2D=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-E2F_3=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-E2F_2=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
PIM=1-pRb_3=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-pRb_2=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
PIM=1-RAS_3=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-RAS_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-IGF1R=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-FOXA1=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-HER3=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-HER2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-BCL2=0	0.3325	0.0	0.0	0.083125	1.0	1.0	1.0	0.0	0.5
PIM=1-PBX1=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-ESR1=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
PIM=1-MCL1=0	0.3376	0.0	0.0	0.0844	1.0	1.0	1.0	0.0	0.5
PIM=1-SGK1=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-PIP3=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-MAPK=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-PDK1=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-PI3K=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
PIM=1-PTEN=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-ER_transcription_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-ER_transcription=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
AKT=1-Proliferation_3=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
AKT=1-Proliferation_4=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-Proliferation_2=0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.5
AKT=1-Proliferation=0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.5
AKT=1-cycD_CDK46_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-Apoptosis_3=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-Apoptosis_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-Ipatasertib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-cycE_CDK2_T=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
AKT=1-Palbociclib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-Translation=0	0.3277	0.0	0.0	0.081925	1.0	1.0	0.0	0.0	0.25
AKT=1-Fulvestrant=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-cycD_CDK46=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
AKT=1-Trametinib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-Everolimus=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-Apoptosis=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-p21_p27_T=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-mTORC2_pm=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-Neratinib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-cycE_CDK2=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
AKT=1-cyclinD_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-HER2_3_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-FOXO3_Ub=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-IGF1R_T=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-IGF1R_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-p21_p27=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-cyclinD=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
AKT=1-PDK1_pm=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-HER3_T=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-PIP3_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-HER3_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-SGK1_T=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-mTORC1=0	0.3328	0.0	0.0	0.0832	1.0	1.0	0.0	0.0	0.25
AKT=1-mTORC2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-ESR1_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-HER2_3=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-MAPK_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-PRAS40=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-BCL2_T=0	0.33	0.0	0.0	0.0825	1.0	1.0	1.0	0.0	0.5
AKT=1-PI3K_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-BIM_T=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-MYC_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-CDK46=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
AKT=1-EIF4F=0	0.3264	0.0	0.0	0.0816	1.0	1.0	0.0	0.0	0.25
AKT=1-FOXO3=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-KMT2D=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-E2F_3=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-E2F_2=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
AKT=1-pRb_3=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-pRb_2=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
AKT=1-RAS_3=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-RAS_2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-IGF1R=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-FOXA1=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-HER3=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-HER2=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-BCL2=0	0.3374	0.0	0.0	0.08435	1.0	1.0	1.0	0.0	0.5
AKT=1-PBX1=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-ESR1=0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25
AKT=1-MCL1=0	0.3288	0.0	0.0	0.0822	1.0	1.0	1.0	0.0	0.5
AKT=1-SGK1=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-PIP3=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-MAPK=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-PDK1=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-PI3K=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-PTEN=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
AKT=1-PIM=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
S6K=1-ER_transcription_2=0	1.0	1.0	0.6681	0.83405	1.0	0.0	0.0	0.0	0.125
S6K=1-ER_transcription=0	1.0	1.0	0.6592	0.8296	0.0	0.0	0.0	0.0	0.0
S6K=1-Proliferation_3=0	1.0	1.0	0.3924	0.6962	1.0	0.9996	0.0	0.0	0.24995
S6K=1-Proliferation_4=0	1.0	1.0	0.3908	0.6954	1.0	0.9996	1.0E-4	0.0	0.249975
S6K=1-Proliferation_2=0	1.0	1.0	0.3943	0.69715	1.0	0.0	0.0	0.0	0.125
S6K=1-Proliferation=0	1.0	1.0	0.3936	0.6968	0.0	0.9995	0.0	0.0	0.249875
S6K=1-cycD_CDK46_2=0	1.0	1.0	0.3921	0.69605	1.0	0.0	0.0	0.0	0.125
S6K=1-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	0.9994	0.0	0.0	0.249925
S6K=1-Apoptosis_2=0	1.0	0.0	0.3899	0.542425	1.0	0.9997	1.0E-4	0.0	0.2499875
S6K=1-Ipatasertib=0	1.0	1.0	0.3869	0.69345	1.0	0.9996	1.0E-4	0.0	0.249975
S6K=1-cycE_CDK2_T=0	1.0	1.0	0.3931	0.69655	1.0	0.9996	0.0	0.0	0.24995
S6K=1-Palbociclib=0	1.0	1.0	0.3998	0.6999	1.0	0.9995	0.0	0.0	0.2499375
S6K=1-Translation=0	1.0	1.0	0.4846	0.7423	1.0	0.9996	1.0E-4	0.0	0.249975
S6K=1-Fulvestrant=0	1.0	1.0	0.3906	0.6953	1.0	0.9996	0.0	0.0	0.24995
S6K=1-cycD_CDK46=0	1.0	1.0	0.3967	0.69835	0.0	0.0	0.0	0.0	0.0
S6K=1-Trametinib=0	1.0	1.0	0.3823	0.69115	1.0	0.9994	0.0	0.0	0.249925
S6K=1-Everolimus=0	1.0	1.0	0.3903	0.69515	1.0	0.9999	0.0	0.0	0.2499875
S6K=1-Apoptosis=0	0.0	1.0	0.3934	0.6967	1.0	0.9995	0.0	0.0	0.2499375
S6K=1-p21_p27_T=0	1.0	1.0	0.3995	0.69975	1.0	0.9993	2.0E-4	0.0	0.2499625
S6K=1-mTORC2_pm=0	1.0	1.0	0.3903	0.69515	1.0	0.9998	2.0E-4	0.0	0.250025
S6K=1-Neratinib=0	1.0	1.0	0.3909	0.69545	1.0	0.9997	2.0E-4	0.0	0.2500125
S6K=1-Alpelisib=0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.5
S6K=1-cycE_CDK2=0	1.0	1.0	0.3948	0.6974	1.0	0.9996	0.0	0.0	0.24995
S6K=1-cyclinD_2=0	1.0	1.0	0.3933	0.69665	1.0	0.0	0.0	0.0	0.125
S6K=1-HER2_3_2=0	1.0	1.0	0.3928	0.6964	1.0	0.9996	0.0	0.0	0.24995
S6K=1-FOXO3_Ub=0	1.0	1.0	0.3895	0.69475	1.0	0.9994	0.0	0.0	0.249925
S6K=1-IGF1R_T=0	1.0	1.0	0.3896	0.6948	1.0	0.9997	0.0	0.0	0.2499625
S6K=1-IGF1R_2=0	1.0	1.0	0.3991	0.69955	1.0	0.9998	0.0	0.0	0.249975
S6K=1-p21_p27=0	1.0	1.0	0.3855	0.69275	1.0	1.0	0.9995	0.0	0.499875
S6K=1-cyclinD=0	1.0	1.0	0.3909	0.69545	0.0	0.0	0.0	0.0	0.0
S6K=1-PDK1_pm=0	1.0	1.0	0.3907	0.69535	1.0	0.9997	0.0	0.0	0.2499625
S6K=1-HER3_T=0	1.0	1.0	0.395	0.6975	1.0	0.9995	1.0E-4	0.0	0.2499625
S6K=1-PIP3_2=0	1.0	1.0	0.3976	0.6988	1.0	0.9998	0.0	0.0	0.249975
S6K=1-HER3_2=0	1.0	1.0	0.39	0.695	1.0	0.9998	0.0	0.0	0.249975
S6K=1-SGK1_T=0	1.0	1.0	0.401	0.7005	1.0	0.9993	0.0	0.0	0.2499125
S6K=1-mTORC1=0	1.0	1.0	0.4705	0.73525	1.0	0.9997	0.0	0.0	0.2499625
S6K=1-mTORC2=0	1.0	1.0	0.3963	0.69815	1.0	0.9995	0.0	0.0	0.2499375
S6K=1-ESR1_2=0	1.0	1.0	0.6693	0.83465	1.0	0.0	0.0	0.0	0.125
S6K=1-HER2_3=0	1.0	1.0	0.395	0.6975	1.0	0.9997	0.0	0.0	0.2499625
S6K=1-MAPK_2=0	1.0	1.0	0.3823	0.69115	1.0	0.9999	0.0	0.0	0.2499875
S6K=1-PRAS40=0	1.0	0.4949	0.0	0.373725	1.0	1.0	0.9999	0.0	0.499975
S6K=1-BCL2_T=0	1.0	1.0	0.5988	0.7994	1.0	0.9994	0.0	0.0	0.249925
S6K=1-PI3K_2=0	1.0	1.0	0.3868	0.6934	1.0	0.9994	0.0	0.0	0.249925
S6K=1-BIM_T=0	1.0	1.0	0.3999	0.69995	1.0	0.9995	0.0	0.0	0.2499375
S6K=1-MYC_2=0	1.0	1.0	0.3912	0.6956	1.0	0.0	0.0	0.0	0.125
S6K=1-CDK46=0	1.0	1.0	0.3912	0.6956	0.0	0.0	0.0	0.0	0.0
S6K=1-EIF4F=0	1.0	1.0	0.4819	0.74095	1.0	0.9995	1.0E-4	0.0	0.2499625
S6K=1-FOXO3=0	1.0	0.3324	0.0	0.3331	1.0	0.0	0.0	0.0	0.125
S6K=1-KMT2D=0	1.0	1.0	0.6639	0.83195	1.0	0.0	0.0	0.0	0.125
S6K=1-E2F_3=0	1.0	1.0	0.3895	0.69475	1.0	0.9998	0.0	0.0	0.249975
S6K=1-E2F_2=0	1.0	1.0	0.3912	0.6956	1.0	0.0	0.0	0.0	0.125
S6K=1-pRb_3=0	1.0	1.0	0.3891	0.69455	1.0	0.9999	0.0	0.0	0.2499875
S6K=1-pRb_2=0	1.0	1.0	0.3958	0.6979	1.0	0.0	0.0	0.0	0.125
S6K=1-RAS_3=0	1.0	1.0	0.39	0.695	1.0	0.9994	1.0E-4	0.0	0.24995
S6K=1-RAS_2=0	1.0	1.0	0.3813	0.69065	1.0	0.9995	0.0	0.0	0.2499375
S6K=1-IGF1R=0	1.0	1.0	0.3895	0.69475	1.0	0.9996	0.0	0.0	0.24995
S6K=1-FOXA1=0	1.0	1.0	0.6687	0.83435	1.0	0.0	0.0	0.0	0.125
S6K=1-HER3=0	1.0	1.0	0.3832	0.6916	1.0	0.9995	0.0	0.0	0.2499375
S6K=1-HER2=0	1.0	1.0	0.3894	0.6947	1.0	0.9996	0.0	0.0	0.24995
S6K=1-BCL2=0	1.0	1.0	1.0	1.0	1.0	0.9992	0.0	0.0	0.2499
S6K=1-PBX1=0	1.0	1.0	0.6636	0.8318	1.0	0.0	0.0	0.0	0.125
S6K=1-ESR1=0	1.0	1.0	0.6621	0.83105	0.0	0.0	0.0	0.0	0.0
S6K=1-MCL1=0	1.0	1.0	0.5086	0.7543	1.0	0.9992	0.0	0.0	0.2499
S6K=1-SGK1=0	1.0	1.0	0.3865	0.69325	1.0	0.9996	2.0E-4	0.0	0.25
S6K=1-PIP3=0	1.0	1.0	0.3896	0.6948	1.0	0.9997	1.0E-4	0.0	0.2499875
S6K=1-MAPK=0	1.0	1.0	0.3856	0.6928	1.0	0.9995	2.0E-4	0.0	0.2499875
S6K=1-PDK1=0	1.0	1.0	0.3868	0.6934	1.0	0.9995	0.0	0.0	0.2499375
S6K=1-PI3K=0	1.0	1.0	0.3896	0.6948	1.0	0.9997	1.0E-4	0.0	0.2499875
S6K=1-PTEN=0	1.0	1.0	0.3935	0.69675	1.0	0.9993	2.0E-4	0.0	0.2499625
S6K=1-PIM=0	1.0	1.0	0.3821	0.69105	1.0	1.0	1.0E-4	0.0	0.250025
S6K=1-AKT=0	1.0	1.0	0.3837	0.69185	1.0	0.9999	1.0E-4	0.0	0.2500125
BIM=1-ER_transcription_2=0	1.0	1.0	0.6618	0.8309	1.0	0.0	0.0	0.0	0.125
BIM=1-ER_transcription=0	1.0	1.0	0.6676	0.8338	0.0	0.0	0.0	0.0	0.0
BIM=1-Proliferation_3=0	1.0	1.0	0.4433	0.72165	1.0	0.9994	0.0	0.0	0.249925
BIM=1-Proliferation_4=0	1.0	1.0	0.4351	0.71755	1.0	0.9992	0.0	0.0	0.2499
BIM=1-Proliferation_2=0	1.0	1.0	0.4381	0.71905	1.0	0.0	0.0	0.0	0.125
BIM=1-Proliferation=0	1.0	1.0	0.4322	0.7161	0.0	0.9997	1.0E-4	0.0	0.24995
BIM=1-cycD_CDK46_2=0	1.0	1.0	0.4424	0.7212	1.0	0.0	0.0	0.0	0.125
BIM=1-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	0.9997	3.0E-4	0.0	0.2500375
BIM=1-Apoptosis_2=0	1.0	0.0	0.4325	0.574375	1.0	0.9995	0.0	0.0	0.2499375
BIM=1-Ipatasertib=0	1.0	1.0	0.4332	0.7166	1.0	0.9997	0.0	0.0	0.2499625
BIM=1-cycE_CDK2_T=0	1.0	1.0	0.4382	0.7191	1.0	0.9997	0.0	0.0	0.2499625
BIM=1-Palbociclib=0	1.0	1.0	0.4346	0.7173	1.0	0.9998	1.0E-4	0.0	0.25
BIM=1-Translation=0	1.0	1.0	0.5596	0.7798	1.0	0.9997	0.0	0.0	0.2499625
BIM=1-Fulvestrant=0	1.0	1.0	0.4333	0.71665	1.0	0.9994	0.0	0.0	0.249925
BIM=1-cycD_CDK46=0	1.0	1.0	0.431	0.7155	0.0	0.0	0.0	0.0	0.0
BIM=1-Trametinib=0	1.0	1.0	0.4346	0.7173	1.0	0.9995	0.0	0.0	0.2499375
BIM=1-Everolimus=0	1.0	1.0	0.4456	0.7228	1.0	0.9994	0.0	0.0	0.249925
BIM=1-Apoptosis=0	0.0	1.0	0.4304	0.7152	1.0	0.9997	1.0E-4	0.0	0.2499875
BIM=1-p21_p27_T=0	1.0	1.0	0.4332	0.7166	1.0	0.9999	2.0E-4	0.0	0.2500375
BIM=1-mTORC2_pm=0	1.0	1.0	0.4443	0.72215	1.0	1.0	0.0	0.0	0.25
BIM=1-Neratinib=0	1.0	1.0	0.4423	0.72115	1.0	0.9995	0.0	0.0	0.2499375
BIM=1-Alpelisib=0	0.6656	0.0	0.0	0.1664	1.0	1.0	1.0	0.0	0.5
BIM=1-cycE_CDK2=0	1.0	1.0	0.4437	0.72185	1.0	0.9997	0.0	0.0	0.2499625
BIM=1-cyclinD_2=0	1.0	1.0	0.4432	0.7216	1.0	0.0	0.0	0.0	0.125
BIM=1-HER2_3_2=0	1.0	1.0	0.437	0.7185	1.0	0.9996	1.0E-4	0.0	0.249975
BIM=1-FOXO3_Ub=0	1.0	1.0	0.4312	0.7156	1.0	0.9997	2.0E-4	0.0	0.2500125
BIM=1-IGF1R_T=0	1.0	1.0	0.4375	0.71875	1.0	1.0	0.0	0.0	0.25
BIM=1-IGF1R_2=0	1.0	1.0	0.4324	0.7162	1.0	0.9994	0.0	0.0	0.249925
BIM=1-p21_p27=0	1.0	1.0	0.4361	0.71805	1.0	1.0	0.9998	0.0	0.49995
BIM=1-cyclinD=0	1.0	1.0	0.4418	0.7209	0.0	0.0	0.0	0.0	0.0
BIM=1-PDK1_pm=0	1.0	1.0	0.4354	0.7177	1.0	0.9999	1.0E-4	0.0	0.2500125
BIM=1-HER3_T=0	1.0	1.0	0.4395	0.71975	1.0	0.9998	0.0	0.0	0.249975
BIM=1-PIP3_2=0	1.0	1.0	0.4372	0.7186	1.0	0.9997	1.0E-4	0.0	0.2499875
BIM=1-HER3_2=0	1.0	1.0	0.44	0.72	1.0	0.9997	2.0E-4	0.0	0.2500125
BIM=1-SGK1_T=0	1.0	1.0	0.4441	0.72205	1.0	0.9997	1.0E-4	0.0	0.2499875
BIM=1-mTORC1=0	1.0	1.0	0.5356	0.7678	1.0	0.9997	0.0	0.0	0.2499625
BIM=1-mTORC2=0	1.0	1.0	0.4487	0.72435	1.0	0.9996	0.0	0.0	0.24995
BIM=1-ESR1_2=0	1.0	1.0	0.6708	0.8354	1.0	0.0	0.0	0.0	0.125
BIM=1-HER2_3=0	1.0	1.0	0.4491	0.72455	1.0	0.9998	1.0E-4	0.0	0.25
BIM=1-MAPK_2=0	1.0	1.0	0.4324	0.7162	1.0	0.9998	0.0	0.0	0.249975
BIM=1-PRAS40=0	1.0	0.6031	0.0	0.400775	1.0	1.0	0.9994	1.0E-4	0.4999
BIM=1-BCL2_T=0	1.0	1.0	0.6528	0.8264	1.0	0.9996	0.0	0.0	0.24995
BIM=1-PI3K_2=0	1.0	1.0	0.4408	0.7204	1.0	0.9997	0.0	0.0	0.2499625
BIM=1-BIM_T=0	1.0	1.0	0.4358	0.7179	1.0	0.9993	0.0	0.0	0.2499125
BIM=1-MYC_2=0	1.0	1.0	0.447	0.7235	1.0	0.0	0.0	0.0	0.125
BIM=1-CDK46=0	1.0	1.0	0.435	0.7175	0.0	0.0	0.0	0.0	0.0
BIM=1-EIF4F=0	1.0	1.0	0.5485	0.77425	1.0	0.9998	0.0	0.0	0.249975
BIM=1-FOXO3=0	1.0	1.0	0.6704	0.8352	1.0	0.0	0.0	0.0	0.125
BIM=1-KMT2D=0	1.0	1.0	0.6749	0.83745	1.0	0.0	0.0	0.0	0.125
BIM=1-E2F_3=0	1.0	1.0	0.4423	0.72115	1.0	0.9999	0.0	0.0	0.2499875
BIM=1-E2F_2=0	1.0	1.0	0.4319	0.71595	1.0	0.0	0.0	0.0	0.125
BIM=1-pRb_3=0	1.0	1.0	0.4346	0.7173	1.0	0.9995	0.0	0.0	0.2499375
BIM=1-pRb_2=0	1.0	1.0	0.4435	0.72175	1.0	0.0	0.0	0.0	0.125
BIM=1-RAS_3=0	1.0	1.0	0.4387	0.71935	1.0	0.9997	0.0	0.0	0.2499625
BIM=1-RAS_2=0	1.0	1.0	0.4314	0.7157	1.0	0.9995	1.0E-4	0.0	0.2499625
BIM=1-IGF1R=0	1.0	1.0	0.4322	0.7161	1.0	0.9998	0.0	0.0	0.249975
BIM=1-FOXA1=0	1.0	1.0	0.6694	0.8347	1.0	0.0	0.0	0.0	0.125
BIM=1-HER3=0	1.0	1.0	0.4384	0.7192	1.0	0.9997	1.0E-4	0.0	0.2499875
BIM=1-HER2=0	1.0	1.0	0.4329	0.71645	1.0	0.9998	1.0E-4	0.0	0.25
BIM=1-BCL2=0	1.0	1.0	1.0	1.0	1.0	0.9996	0.0	0.0	0.24995
BIM=1-PBX1=0	1.0	1.0	0.664	0.832	1.0	0.0	0.0	0.0	0.125
BIM=1-ESR1=0	1.0	1.0	0.6662	0.8331	0.0	0.0	0.0	0.0	0.0
BIM=1-MCL1=0	1.0	1.0	0.5982	0.7991	1.0	0.9996	0.0	0.0	0.24995
BIM=1-SGK1=0	1.0	1.0	0.4339	0.71695	1.0	0.9995	0.0	0.0	0.2499375
BIM=1-PIP3=0	1.0	1.0	0.4411	0.72055	1.0	0.9998	0.0	0.0	0.249975
BIM=1-MAPK=0	1.0	1.0	0.4369	0.71845	1.0	0.9998	1.0E-4	0.0	0.25
BIM=1-PDK1=0	1.0	1.0	0.4315	0.71575	1.0	0.9994	1.0E-4	0.0	0.24995
BIM=1-PI3K=0	1.0	1.0	0.4374	0.7187	1.0	0.9998	0.0	0.0	0.249975
BIM=1-PTEN=0	1.0	1.0	0.4375	0.71875	1.0	0.9997	0.0	0.0	0.2499625
BIM=1-PIM=0	1.0	1.0	0.4407	0.72035	1.0	0.9999	0.0	0.0	0.2499875
BIM=1-AKT=0	1.0	1.0	0.4316	0.7158	1.0	0.9998	0.0	0.0	0.249975
BIM=1-S6K=0	1.0	1.0	0.556	0.778	1.0	0.9995	0.0	0.0	0.2499375
BAD=1-ER_transcription_2=0	1.0	1.0	0.666	0.833	1.0	0.0	0.0	0.0	0.125
BAD=1-ER_transcription=0	1.0	1.0	0.6691	0.83455	0.0	0.0	0.0	0.0	0.0
BAD=1-Proliferation_3=0	1.0	1.0	0.3949	0.69745	1.0	0.9993	0.0	0.0	0.2499125
BAD=1-Proliferation_4=0	1.0	1.0	0.4041	0.70205	1.0	0.9995	1.0E-4	0.0	0.2499625
BAD=1-Proliferation_2=0	1.0	1.0	0.3964	0.6982	1.0	0.0	0.0	0.0	0.125
BAD=1-Proliferation=0	1.0	1.0	0.3925	0.69625	0.0	0.9998	1.0E-4	0.0	0.249975
BAD=1-cycD_CDK46_2=0	1.0	1.0	0.4022	0.7011	1.0	0.0	0.0	0.0	0.125
BAD=1-Apoptosis_3=0	1.0	1.0	0.0	0.5	1.0	0.9996	0.0	0.0	0.24995
BAD=1-Apoptosis_2=0	1.0	0.0	0.3974	0.54805	1.0	0.9995	0.0	0.0	0.2499375
BAD=1-Ipatasertib=0	1.0	1.0	0.4015	0.70075	1.0	0.9994	0.0	0.0	0.249925
BAD=1-cycE_CDK2_T=0	1.0	1.0	0.4101	0.70505	1.0	0.9997	0.0	0.0	0.2499625
BAD=1-Palbociclib=0	1.0	1.0	0.4067	0.70335	1.0	0.9995	1.0E-4	0.0	0.2499625
BAD=1-Translation=0	1.0	1.0	0.4849	0.74245	1.0	0.9999	0.0	0.0	0.2499875
BAD=1-Fulvestrant=0	1.0	1.0	0.4021	0.70105	1.0	0.9997	2.0E-4	0.0	0.2500125
BAD=1-cycD_CDK46=0	1.0	1.0	0.4019	0.70095	0.0	0.0	0.0	0.0	0.0
BAD=1-Trametinib=0	1.0	1.0	0.4025	0.70125	1.0	1.0	1.0E-4	0.0	0.250025
BAD=1-Everolimus=0	1.0	1.0	0.3995	0.69975	1.0	0.9998	1.0E-4	0.0	0.25
BAD=1-Apoptosis=0	0.0	1.0	0.4057	0.70285	1.0	0.9997	1.0E-4	0.0	0.2499875
BAD=1-p21_p27_T=0	1.0	1.0	0.4032	0.7016	1.0	0.9994	0.0	0.0	0.249925
BAD=1-mTORC2_pm=0	1.0	1.0	0.3981	0.69905	1.0	0.9997	1.0E-4	0.0	0.2499875
